Dataset code,Original recorded  name,Higher taxon,Family,Genus,Species,Subspecies etc,Checked?
70,"Saxifraga tricuspidata ","","Saxifragaceae","Saxifraga","tricuspidata","",1
71,"Saxifraga tricuspidata ","","Saxifragaceae","Saxifraga","tricuspidata"," ",1
72,"Saxifraga tricuspidata ","","Saxifragaceae","Saxifraga","tricuspidata"," ",1
89,"Juncus trifidus","","Juncaceae","Juncus","trifidus","",1
33,"Geum triflorum","","Rosaceae","Geum","triflorum","",1
65,"Geum triflorum","","Rosaceae","Geum","triflorum","",1
65,"Tiarella trifoliata","","Saxifragaceae","Tiarella","trifoliata","",1
41,"Schizeilema trifoliatum","","Apiaceae","Schizeilema","trifoliatum","",1
5,"Azorella trifurcata","","Apiaceae","Azorella","trifurcata","",1
3,"Carex tristicha","","Cyperaceae","Carex","tristicha","",1
56,"Agrostis truncatula","","Poaceae","Agrostis","truncatula","",1
46,"Allium tuchalense","","Amarylidaceae","Allium","tuchalense","",1
97,"Cirsium tweedyi","","Asteraceae","Cirsium","tweedyi","",1
98,"Plantago tweedyi","","Plantaginaceae","Plantago","tweedyi","",1
52,"Vaccinium uliginosum","","Ericaceae","Vaccinium","uliginosum","",1
78,"Vaccinium uliginosum var. nana","","Ericaceae","Vaccinium","uliginosum","nana",1
23,"Calceolaria uniflora","","Calceolareaceae","Calceolaria","uniflora","",1
24,"Calceolaria uniflora","","Calceolareaceae","Calceolaria","uniflora","",1
25,"Calceolaria uniflora","","Calceolareaceae","Calceolaria","uniflora","",1
26,"Calceolaria uniflora","","Calceolareaceae","Calceolaria","uniflora","",1
11,"Junellia uniflora","","Verbenaceae","Junellia","uniflora","",1
57,"Junellia uniflora","","Verbenaceae","Junellia","uniflora","",1
61,"Junellia uniflora","","Verbenaceae","Junellia","uniflora","",1
13,"Nassauvia uniflora","","Asteraceae","Nassauvia","uniflora","",1
13,"Rhodophiala uniflora","","Amerylidaceae","Rhodophiala","uniflora","",1
14,"Rhodophiala uniflora","","Amerylidaceae","Rhodophiala","uniflora","",1
57,"Rhodophiala uniflora","","Amerylidaceae","Rhodophiala","uniflora","",1
61,"Rhodophiala uniflora","","Amerylidaceae","Rhodophiala","uniflora","",1
41,"Dracophyllum uniflorum","","Ericaceae","Dracophyllum","uniflorum","",1
43,"Geum uniflorum","","Rosaceae","Geum","uniflorum","",1
47,"Erigeron uniflorus","","Asteraceae","Erigeron","uniflorus","",1
52,"Erigeron uniflorus","","Asteraceae","Erigeron","uniflorus","",1
100,"Erigeron uniflorus","","Asteraceae","Erigeron","uniflorus","",1
69,"Arctostaphylos uva-ursi (Bearberry)","","Ericaceae","Arctostaphylos","uva-ursi","",1
77,"Erophila verna","","Brassicaceae","Erophila","verna","",1
52,"Minuartia verna","","Caryophyllaceae","Minuartia","verna","",1
53,"Minuartia verna","","Caryophyllaceae","Minuartia","verna","",1
54,"Minuartia verna","","Caryophyllaceae","Minuartia","verna","",1
34,"Veronica verna","","Scrophulariaceae","Veronica","verna","",1
36,"Veronica verna","","Scrophulariaceae","Veronica","verna","",1
47,"Festuca versicolor","","Poaceae","Festuca","versicolor","",1
100,"Festuca versicolor","","Poaceae","Festuca","versicolor","",1
47,"Pedicularis verticillata","","Orobanchaceae","Pedicularis","verticillata","",1
100,"Pedicularis verticillata","","Orobanchaceae","Pedicularis","verticillata","",1
98,"Agoseris villosa","","Asteraceae","Agoseris","villosa","",1
34,"Chrysopsis villosa","","Asteraceae","Chrysopsis","villosa","",1
75,"Potentilla villosa","","Rosaceae","Potentilla","villosa","",1
76,"Potentilla villosa","","Rosaceae","Potentilla","villosa","",1
53,"Festuca violacea","","Poaceae","Festuca","violacea","",1
54,"Festuca violacea","","Poaceae","Festuca","violacea","",1
14,"Rytidosperma violaceum","","Poaceae","Rytidosperma","violaceum","",1
57,"Rytidosperma violaceum","","Poaceae","Rytidosperma","violaceum","",1
58,"Rytidosperma violaceum","","Poaceae","Rytidosperma","violaceum","",1
61,"Rytidosperma violaceum","","Poaceae","Rytidosperma","violaceum","",1
43,"Celmisia viscosa","","Asteraceae","Celmisia","viscosa","",1
31,"Polemonium viscosum","","Polemoniaceae","Polemonium","viscosum","",1
39,"Rubiacee","","Polemoniaceae","Polemonium","viscosum","",1
87,"Polemonium viscosum","","Polemoniaceae","Polemonium","viscosum","",1
97,"Polemonium viscosum","","Polemoniaceae","Polemonium","viscosum","",1
74,"Gregoria vitaliana","","Primulaceae","Gregoria","vitaliana","",1
82,"Vaccinium_vitis_idea","","Ericaceae","Vaccinium","vitis idaea","",1
85,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara","",1
89,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara","",1
47,"Persicaria vivipara","","Polygonaceae","Persicaria","vivipara","",1
100,"Persicaria vivipara","","Polygonaceae","Persicaria","vivipara","",1
67,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
68,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
69,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
70,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
71,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
72,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
99,"Bistorta vivipara","","Polygonaceae","Bistorta","vivipara ","",1
50,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
52,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
53,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
54,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
65,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
90,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
94,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
97,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
98,"Polygonum viviparum","","Polygonaceae","Polygonum","viviparum","",1
91,"Polygonum vivparum","","Polygonaceae","Polygonum","vivparum","",1
98,"Cerastrium vulgare","","Brassicaceae","Cerastrium","vulgare","",1
88,"Taraxacum vulgare","","Asteraceae","Taraxacum","vulgare","",1
98,"Taraxacum vulgare","","Asteraceae","Taraxacum","vulgare","",1
78,"Anthyllis vulneraria ssp. pseudoarundana","","Fabaceae","Anthyllis","vulneraria","pseudoarundana",1
79,"Anthyllis vulneraria ssp. pseudoarundana","","Fabaceae","Anthyllis","vulneraria","pseudoarundana",1
81,"Anthyllis vulneraria ssp. pseudoarundana","","Fabaceae","Anthyllis","vulneraria","pseudoarundana",1
88,"Saussaurea weberi","","Asteraceae","Saussurea","weberi","",1
97,"Saussarea weberi","","Asteraceae","Saussurea","weberi","",1
98,"Saussarea weberi","","Asteraceae","Saussurea","weberi","",1
3,"Halenia weddeliana","","Gentianaceae","Halenia","weddeliana","",1
56,"Euphrasia willkommii","","Oroeanchaceae","Euphrasia","willkommii","",1
77,"Euphrasia willkommii","","Oroeanchaceae","Euphrasia","willkommii","",1
79,"Euphrasia willkommii","","Oroeanchaceae","Euphrasia","willkommii","",1
80,"Euphrasia willkommii","","Oroeanchaceae","Euphrasia","willkommii","",1
81,"Euphrasia willkommii","","Oroeanchaceae","Euphrasia","willkommii","",1
33,"Besseya wyomingensis","","Scrophulariaceae","Besseya","wyomingensis","",1
98,"Bessyea wyomingensis","","Scrophulariaceae","Bessyea","wyomingensis","",1
82,"Saussurea_yanagisawae","","Asteraceae","Saussurea","yanagisawae","",1
42,"Euphrasia zealandica","","Oroeanchaceae","Euphrasia","zealandica","",1
1,"Poaceae sp","","Poaceae","","","",1
45,"Scrophulariacees","","Scrophulariaceae","","","",1
24,"Abrotonella","","Asteraceae","Abrotanella","","",1
26,"Abrotonella","","Asteraceae","Abrotanella","","",1
64,"Acaena big","","Rosaceae","Acaena","","",1
64,"Acaena","","Rosaceae","Acaena","","",1
45,"Acantholimon","","Plumbaginaceae","Acantholimon","","",1
75,"Achillea","","Asteraceae","Achillea","","",1
41,"Aciphylla big","","Apiaceae","Aciphylla","","",1
85,"Acronema sp.","","Apiaceae","Acronema","","",1
8,"Adesmia sp 2","","Fabaceae","Adesmia","","",1
9,"Adesmia sp. 2","","Fabaceae","Adesmia","","",1
11,"Adesmia sp 1","","Fabaceae","Adesmia","","",1
11,"Adesmia sp 2","","Fabaceae","Adesmia","","",1
12,"Adesmia sp 1","","Fabaceae","Adesmia","","",1
12,"Adesmia sp 2","","Fabaceae","Adesmia","","",1
13,"Adesmia sp 3","","Fabaceae","Adesmia","","",1
13,"Adesmia sp 4","","Fabaceae","Adesmia","","",1
13,"Adesmia sp 6","","Fabaceae","Adesmia","","",1
14,"Adesmia sp4","","Fabaceae","Adesmia","","",1
15,"Adesmia sp 1","","Fabaceae","Adesmia","","",1
15,"Adesmia sp 2","","Fabaceae","Adesmia","","",1
57,"Adesmia sp4","","Fabaceae","Adesmia","","",1
59,"Adesmia sp 2","","Fabaceae","Adesmia","","",1
60,"Adesmia sp 2","","Fabaceae","Adesmia","","",1
61,"Adesmia sp4","","Fabaceae","Adesmia","","",1
64,"Adesmia","","Fabaceae","Adesmia","","",1
38,"Agrostis","","Poaceae","Agrostis","","",1
39,"Agrostis","","Poaceae","Agrostis","","",1
73,"Agrostis","","Poaceae","Agrostis","","",1
74,"Agrostis","","Poaceae","Agrostis","","",1
75,"Agrostis","","Poaceae","Agrostis","","",1
76,"Agrostis","","Poaceae","Agrostis","","",1
88,"Agrostis spp","","Poaceae","Agrostis","","",1
98,"Agrostis spp1","","Poaceae","Agrostis","","",1
98,"Agrostis spp2","","Poaceae","Agrostis","","",1
73,"Alchemilla","","Rosaceae","Alchemilla","","",1
74,"Alchemilla","","Rosaceae","Alchemilla","","",1
42,"lichen (Alectoria)","Lichen","","Alectoria","","",1
45,"Alyssum","","Asteraceae","Alyssum","","",1
69,"Big Anenome","","Ranunculaceae","Anemone","","",1
71,"Anenome spp","","Ranunculaceae","Anenome","","",1
72,"Anenome spp","","Ranunculaceae","Anenome","","",1
75,"Antennaria long leaf","","Asteraceae","Antennaria","","",1
76,"Antennaria long leaf","","Asteraceae","Antennaria","","",1
73,"Anthyllis","","Fabaceae","Anthyllis","","",1
74,"Anthyllis","","Fabaceae","Anthyllis","","",1
38,"Arabis","","Brassicaceae","Arabis","","",1
39,"Arabis","","Brassicaceae","Arabis","","",1
62,"Arenaria","","Caryophyllaceae","Arenaria","","",1
63,"Arenaria","","Caryophyllaceae","Arenaria","","",1
73,"Arenaria","","Caryophyllaceae","Arenaria","","",1
74,"Arenaria","","Caryophyllaceae","Arenaria","","",1
75,"Arnica","","Asteraceae","Arnica","","",1
76,"Arnica","","Asteraceae","Arnica","","",1
44,"Asperula","","Rubiaceae","Asperula","","",1
44,"Astragalus blanc","","Fabaceae","Astragalus","","",1
44,"Bromus","","Poaceae","Bromus","","",1
45,"Bromus","","Poaceae","Bromus","","",1
98,"Bromus spp","","Poaceae","Bromus","","",1
71,"Bryoria spp","Lichen","","Bryoria","","",1
5,"Calamagrostis sp","","Poaceae","Calamagrostis","","",1
8,"Calandrinia sp","","Portulacaceae","Calandrinia","","",1
9,"Calandrinia sp.","","Portulacaceae","Calandrinia","","",1
57,"Calandrinia sp","","Portulacaceae","Calandrinia","","",1
59,"Calandrinia sp","","Portulacaceae","Calandrinia","","",1
60,"Calandrinia sp","","Portulacaceae","Calandrinia","","",1
61,"Calandrinia sp","","Portulacaceae","Calandrinia","","",1
64,"Calceolarea","","Calceolareaceae","Calceolarea","","",1
8,"Carex sp","","Cyperaceae","Carex","","",1
9,"Carex sp.","","Cyperaceae","Carex","","",1
12,"Carex sp 1","","Cyperaceae","Carex","","",1
14,"Carex sp 2","","Cyperaceae","Carex","","",1
38,"Carex","","Cyperaceae","Carex","","",1
39,"Carex","","Cyperaceae","Carex","","",1
42,"Carex","","Cyperaceae","Carex","","",1
50,"Sedge (sp)","","Cyperaceae","Carex","","",1
57,"Carex sp 1","","Cyperaceae","Carex","","",1
57,"Carex sp 2","","Cyperaceae","Carex","","",1
58,"Carex sp 2","","Cyperaceae","Carex","","",1
59,"Carex sp","","Cyperaceae","Carex","","",1
60,"Carex sp","","Cyperaceae","Carex","","",1
61,"Carex sp 1","","Cyperaceae","Carex","","",1
61,"Carex sp 2","","Cyperaceae","Carex","","",1
62,"Carex","","Cyperaceae","Carex","","",1
63,"Carex","","Cyperaceae","Carex","","",1
67,"Carex spp","","Cyperaceae","Carex","","",1
68,"Carex spp","","Cyperaceae","Carex","","",1
70,"Carex spp","","Cyperaceae","Carex","","",1
71,"Carex spp","","Cyperaceae","Carex","","",1
72,"Carex spp","","Cyperaceae","Carex","","",1
74,"Carex 1","","Cyperaceae","Carex","","",1
74,"Carex 2","","Cyperaceae","Carex","","",1
75,"Carex Sp.","","Cyperaceae","Carex","","",1
75,"Carex yellow","","Cyperaceae","Carex","","",1
76,"Carex Sp.","","Cyperaceae","Carex","","",1
82,"Carex_sp","","Cyperaceae","Carex","","",1
85,"Carex sp.","","Cyperaceae","Carex","","",1
92,"Carex spp1","","Cyperaceae","Carex","","",1
99,"Carex spp","","Cyperaceae","Carex","","",1
73,"Carex 1","","Cyperaceae","Carex ","","",1
73,"Carex 2","","Cyperaceae","Carex ","","",1
44,"Centaurea","","Asteraceae","Centaurea","","",1
45,"Centaurea","","Asteraceae","Centaurea","","",1
23,"Cerastium sp","","Brassicaceae","Cerastium","","",1
24,"Cerastium sp","","Brassicaceae","Cerastium","","",1
25,"Cerastium sp","","Brassicaceae","Cerastium","","",1
26,"Cerastium sp","","Brassicaceae","Cerastium","","",1
44,"Cerastium","","Brassicaceae","Cerastium","","",1
45,"Cerastium","","Brassicaceae","Cerastium","","",1
73,"Cerastium","","Brassicaceae","Cerastium","","",1
74,"Cerastium","","Brassicaceae","Cerastium","","",1
42,"lichen (Cetraria)","Lichen","","Cetraria","","",1
70,"Cetraria cuc","Lichen","","Cetraria","","",1
71,"Cetraria cuc","Lichen","","Cetraria","","",1
72,"Cetraria cuc","Lichen","","Cetraria","","",1
41,"Chianochloa","","Poaceae","Chianochloa","","",1
43,"Chianochloa sp","","Poaceae","Chianochloa","","",1
44,"Chardon dorÚ","","Asteraceae","Cirsium","","",1
44,"Chardon gris","","Asteraceae","Cirsium","","",1
45,"Chardon gris","","Asteraceae","Cirsium","","",1
73,"Cirsium","","Asteraceae","Cirsium","","",1
74,"Cirsium","","Asteraceae","Cirsium","","",1
52,"lichen (Cladina sp (reindeer lichens))","Lichen","","Cladina","","",1
71,"Cladina","Lichen","","Cladina ","","",1
72,"Cladina","Lichen","","Cladina ","","",1
42,"lichen (Cladinia)","Lichen","","Cladinia","","",1
52,"lichen (Cladonia sp (cup and crustaceous Cladonias))","Lichen","","Cladonia","","",1
70,"Cladonia spp","Lichen","","Cladonia","","",1
71,"Cladonia spp","Lichen","","Cladonia","","",1
72,"Cladonia spp","Lichen","","Cladonia","","",1
45,"Crepis","","Asteraceae","Crepis","","",1
73,"Crepis","","Asteraceae","Crepis","","",1
44,"Crocus","","Liliaceae","Crocus","","",1
9,"Crucifera","","Brassicaceae","","","",1
85,"Cyperus sp.","","Cyperaceae","Cyperus","","",1
73,"Daphne","","Thymelaeaceae","Daphne","","",1
74,"Daphne","","Thymelaeaceae","Daphne","","",1
43,"moss (Dichrhomalema)","Bryophyta","","Dichrhomalema","","",1
75,"Doronicum","","Asteraceae","Doronicum","","",1
57,"Draba sp 2","","Brassicaceae","Draba","","",1
61,"Draba sp 2","","Brassicaceae","Draba","","",1
73,"Draba","","Brassicaceae","Draba","","",1
74,"Draba","","Brassicaceae","Draba","","",1
75,"Draba","","Brassicaceae","Draba","","",1
76,"Draba","","Brassicaceae","Draba","","",1
93,"Draba red","","Brassicaceae","Draba","","",1
23,"Elymus sp","","Poaceae","Elymus","","",1
24,"Elymus sp","","Poaceae","Elymus","","",1
25,"Elymus sp","","Poaceae","Elymus","","",1
26,"Elymus sp","","Poaceae","Elymus","","",1
38,"Elymus","","Poaceae","Elymus","","",1
39,"Elymus","","Poaceae","Elymus","","",1
64,"Empetrum","","Ericaceae","Empetrum","","",1
43,"Epilobium sp","","Onagraceae","Epilobium","","",1
64,"Epilobium","","Onagraceae","Epilobium","","",1
89,"Equisetum sp","","Equisetaceae","Equisetum","","",1
17,"Erigeron sp","","Asteraceae","Erigeron","","",1
18,"Erigeron sp","","Asteraceae","Erigeron","","",1
19,"Erigeron sp","","Asteraceae","Erigeron","","",1
23,"Erigeron sp","","Asteraceae","Erigeron","","",1
24,"Erigeron sp","","Asteraceae","Erigeron","","",1
25,"Erigeron sp","","Asteraceae","Erigeron","","",1
26,"Erigeron sp","","Asteraceae","Erigeron","","",1
33,"Erigeron sp","","Asteraceae","Erigeron","","",1
62,"Erigeron","","Asteraceae","Erigeron","","",1
63,"Erigeron","","Asteraceae","Erigeron","","",1
64,"Erigeron","","Asteraceae","Erigeron","","",1
69,"Erigeron spp. (Red long)","","Asteraceae","Erigeron","","",1
73,"Erigeron 1","","Asteraceae","Erigeron","","",1
73,"Erigeron 2","","Asteraceae","Erigeron","","",1
74,"Erigeron","","Asteraceae","Erigeron","","",1
75,"Erigeron","","Asteraceae","Erigeron","","",1
76,"Erigeron","","Asteraceae","Erigeron","","",1
62,"Erigonum","","Polygonaceae","Eriogonum","","",1
63,"Erigonum","","Polygonaceae","Eriogonum","","",1
24,"Eudema","","Brassicaceae","Eudema","","",1
26,"Eudema","","Brassicaceae","Eudema","","",1
43,"Euphraisia sp","","Oroeanchaceae","Euphrasia","","",1
5,"Festuca sp","","Poaceae","Festuca","","",1
42,"Festuca","","Poaceae","Festuca","","",1
44,"Festuca","","Poaceae","Festuca","","",1
45,"Festuca","","Poaceae","Festuca","","",1
64,"Festuca","","Poaceae","Festuca","","",1
73,"Festuca","","Poaceae","Festuca","","",1
74,"Festuca","","Poaceae","Festuca","","",1
75,"Festuca","","Poaceae","Festuca","","",1
75,"Festuca green","","Poaceae","Festuca","","",1
76,"Festuca","","Poaceae","Festuca","","",1
76,"Festuca green","","Poaceae","Festuca","","",1
91,"Festuca sp.","","Poaceae","Festuca","","",1
44,"Galium","","Rubiaceae","Galium","","",1
45,"Galium","","Rubiaceae","Galium","","",1
54,"Gentiana sp","","Gentianaceae","Gentiana","","",1
68,"Red gentian?","","Gentianaceae","Gentiana","","",1
68,"Small gen","","Gentianaceae","Gentiana","","",1
69,"Small gentian","","Gentianaceae","Gentiana","","",1
73,"Gentiana 1","","Gentianaceae","Gentiana","","",1
73,"Gentiana 2 (blue)","","Gentianaceae","Gentiana","","",1
73,"Gentiana 3 (pointed leaves)","","Gentianaceae","Gentiana","","",1
74,"Gentiana 1","","Gentianaceae","Gentiana","","",1
74,"Gentiana 2 (blue)","","Gentianaceae","Gentiana","","",1
74,"Gentiana 3 (pointed leaves)","","Gentianaceae","Gentiana","","",1
91,"Gentiana sp.","","Gentianaceae","Gentiana","","",1
99,"Red gentian?","","Gentianaceae","Gentiana","","",1
99,"Small gen","","Gentianaceae","Gentiana","","",1
73,"Globularia","","Globulariaceae","Globularia","","",1
74,"Globularia","","Globulariaceae","Globularia","","",1
74,"Gnaphalium","","Asteraceae","Gnaphalium","","",1
23,"Hamadryas sp","","Ranunculaceae","Hamadryas","","",1
24,"Hamadryas sp","","Ranunculaceae","Hamadryas","","",1
25,"Hamadryas sp","","Ranunculaceae","Hamadryas","","",1
26,"Hamadryas sp","","Ranunculaceae","Hamadryas","","",1
64,"Haplopappus","","Asteraceae","Haplopappus","","",1
42,"Hectorella","","Portulaceae","Hectorella","","",1
43,"Hectorella sp","","Portulaceae","Hectorella","","",1
73,"Helianthemum","","Cistaceae","Helianthemum","","",1
74,"Helianthemum","","Cistaceae","Helianthemum","","",1
41,"Hieracium","","Asteraceae","Hieracium","","",1
73,"Hieracium 1","","Asteraceae","Hieracium","","",1
73,"Hieracium 2","","Asteraceae","Hieracium","","",1
74,"Hieracium 1","","Asteraceae","Hieracium","","",1
74,"Hieracium 2","","Asteraceae","Hieracium","","",1
43,"lichen (Hypogymnium)","Lichen","","Hypogymnium","","",1
15,"Juncus sp","","Juncaceae","Juncus","","",1
41,"Koeleria","","Poaceae","Koeleria","","",1
63,"Cholerea","","Poaceae","Koeleria","","",1
73,"Koeleria","","Poaceae","Koeleria","","",1
74,"Koeleria","","Poaceae","Koeleria","","",1
75,"Koeleria","","Poaceae","Koeleria","","",1
76,"Koeleria","","Poaceae","Koeleria","","",1
45,"Lactuca","","Asteraceae","Lactuca","","",1
64,"Lathyrus","","Fabaceae","Lathyrus","","",1
45,"Leontodon","","Asteraceae","Leontodon","","",1
63,"Leontodon","","Asteraceae","Leontodon","","",1
73,"Leontodon","","Asteraceae","Leontodon","","",1
74,"Leontodon","","Asteraceae","Leontodon","","",1
42,"Leptinella 2","","Asteraceae","Leptinella","","",1
73,"Leucanthemum","","Asteraceae","Leucanthemum","","",1
45,"Leuzea","","Asteraceae","Leuzea","","",1
45,"Linaria","","Scrophulariaceae","Linaria","","",1
73,"Linaria","","Scrophulariaceae","Linaria","","",1
74,"Linaria","","Scrophulariaceae","Linaria","","",1
63,"Linum","","Linaceae","Linum","","",1
64,"Lotus","","Fabaceae","Lotus","","",1
75,"Leutkea","","Rosaceae","Luetkea","","",1
23,"Luzula sp 1","","Juncaceae","Luzula","","",1
23,"Luzula sp 2","","Juncaceae","Luzula","","",1
24,"Luzula sp 1","","Juncaceae","Luzula","","",1
24,"Luzula sp 2","","Juncaceae","Luzula","","",1
25,"Luzula sp 1","","Juncaceae","Luzula","","",1
25,"Luzula sp 2","","Juncaceae","Luzula","","",1
26,"Luzula sp 1","","Juncaceae","Luzula","","",1
26,"Luzula sp 2","","Juncaceae","Luzula","","",1
42,"Luzula","","Juncaceae","Luzula","","",1
64,"Luzula","","Juncaceae","Luzula","","",1
75,"Luzula","","Juncaceae","Luzula","","",1
76,"Luzul green","","Juncaceae","Luzula","","",1
76,"Luzula","","Juncaceae","Luzula","","",1
89,"Luzula sp","","Juncaceae","Luzula","","",1
75,"Lycopodium","Pteridophyta","Lycopodiaceae","Lycopodium","","",1
44,"Marrubium","","Lamiaceae","Marrubium","","",1
45,"Marrubium","","Lamiaceae","Marrubium","","",1
8,"Menonvillea sp","","Brassicaceae","Menonvillea","","",1
9,"Menonvillea sp.","","Brassicaceae","Menonvillea","","",1
59,"Menonvillea sp","","Brassicaceae","Menonvillea","","",1
60,"Menonvillea sp","","Brassicaceae","Menonvillea","","",1
38,"Mertensia","","Boraginaceae","Mertensia","","",1
89,"Minuartia sp","","Caryophyllaceae","Minuartia","","",1
2,"Myrosmodes sp.","","Orchidaceae","Myrosmodes","","",1
3,"Myrosmodes sp","","Orchidaceae","Myrosmodes","","",1
4,"Myrosmodes sp","","Orchidaceae","Myrosmodes","","",1
64,"Nasauvia soft","","Asteraceae","Nassauvia","","",1
64,"Nasuvia hairy","","Asteraceae","Nassauvia","","",1
64,"Nasuvia teeth","","Asteraceae","Nassauvia","","",1
23,"Oreobolus sp","","Cyperaceae","Oreobolus","","",1
25,"Oreobolus sp","","Cyperaceae","Oreobolus","","",1
73,"Oreochloa","","Poaceae","Oreochloa","","",1
74,"Oreochloa","","Poaceae","Oreochloa","","",1
8,"Oxalis sp","","Oxalidaceae","Oxalis","","",1
9,"Oxalis sp.","","Oxalidaceae","Oxalis","","",1
59,"Oxalis sp","","Oxalidaceae","Oxalis","","",1
60,"Oxalis sp","","Oxalidaceae","Oxalis","","",1
64,"Oxalis","","Oxalidaceae","Oxalis","","",1
74,"Oxytropis","","Fabaceae","Oxytropis","","",1
67,"Pedicularis spp (Lousewort)","","Orobanchaceae","Pedicularis","","",1
69,"Pedicularis spp (lousewort)","","Orobanchaceae","Pedicularis","","",1
70,"Pedicularis (Lousewort)","","Orobanchaceae","Pedicularis","","",1
52,"lichen (Peltigera sp)","Lichen","Peltigeraceae","Peltigera","","",1
67,"Peltigera spp","","Peltigeraceae","Peltigera","","",1
68,"Peltigera spp","","Peltigeraceae","Peltigera","","",1
70,"Peltigera spp","","Peltigeraceae","Peltigera","","",1
71,"Peltigera spp","","Peltigeraceae","Peltigera","","",1
72,"Peltigera spp","","Peltigeraceae","Peltigera","","",1
99,"Peltigera spp","","Peltigeraceae","Peltigera","","",1
75,"Penstemon","","Scrophulariaceae","Penstemon","","",1
15,"Perezia sp","","Asteraceae","Perezia","","",1
64,"Perezia","","Asteraceae","Perezia","","",1
76,"Phacelia","","Hydrophyllaceae","Phacelia","","",1
23,"Phleum sp","","Poaceae","Phleum","","",1
24,"Phleum sp","","Poaceae","Phleum","","",1
25,"Phleum sp","","Poaceae","Phleum","","",1
26,"Phleum sp","","Poaceae","Phleum","","",1
63,"Phlox","","Polemoniaceae","Phlox","","",1
75,"Phlox","","Polemoniaceae","Phlox","","",1
76,"Phlox","","Polemoniaceae","Phlox","","",1
67,"Phyllodoce spp (Heather)","","Ericaceae","Phyllodoce","","",1
68,"Phyllodoce spp (Heather)","","Ericaceae","Phyllodoce","","",1
99,"Phyllodoce spp (Heather)","","Ericaceae","Phyllodoce","","",1
77,"Pilosella sp.","","Asteraceae","Pilosella","","",1
79,"Pilosella sp.","","Asteraceae","Pilosella","","",1
81,"Pilosella sp.","","Asteraceae","Pilosella","","",1
89,"Pinguicula sp","","Lentibulariaceae","Pinguicula","","",1
23,"Plantago sp","","Plantaginaceae","Plantago","","",1
24,"Plantago sp","","Plantaginaceae","Plantago","","",1
25,"Plantago sp","","Plantaginaceae","Plantago","","",1
26,"Plantago sp","","Plantaginaceae","Plantago","","",1
74,"Plantago","","Plantaginaceae","Plantago","","",1
52,"moss (Pleurocarous bryophyte)","Bryophyta","","Pleurocarous","","",1
15,"Poa sp","","Poaceae","Poa","","",1
16,"Poa sp 1","","Poaceae","Poa","","",1
16,"Poa sp2","","Poaceae","Poa","","",1
62,"Poa","","Poaceae","Poa","","",1
63,"Poa","","Poaceae","Poa","","",1
74,"Poa","","Poaceae","Poa","","",1
91,"Poa sp","","Poaceae","Poa","","",1
67,"Polemonium spp","","Polemoniaceae","Polemonium","","",1
68,"Polemonium spp","","Polemoniaceae","Polemonium","","",1
72,"Pulmonium","","Polemoniaceae","Polemonium","","",1
99,"Polemonium spp","","Polemoniaceae","Polemonium","","",1
73,"Polygala","","Polygalaceae","Polygala","","",1
85,"Polygonatum sp.","","Ruscaceae","Polygonatum","","",1
42,"moss (Polytrichum)","Bryophyta","","Polytrichum","","",1
43,"moss (Polytrichum)","Bryophyta","","Polytrichum","","",1
67,"Polytrichum spp","Bryophyta","","Polytrichum","","",1
70,"Polytrichum spp","Bryophyta","","Polytrichum","","",1
71,"Polytrichum spp","Bryophyta","","Polytrichum","","",1
72,"Polytrichum spp","Bryophyta","","Polytrichum","","",1
67,"Potentilla spp (Cinquefoil)","","Rosaceae","Potentilla","","",1
68,"Potentilla spp (Cinquefoil)","","Rosaceae","Potentilla","","",1
69,"Potentilla spp","","Rosaceae","Potentilla","","",1
74,"Potentilla","","Rosaceae","Potentilla","","",1
85,"Potentilla sp.","","Rosaceae","Potentilla","","",1
99,"Potentilla spp (Cinquefoil)","","Rosaceae","Potentilla","","",1
44,"Prunus","","Rosaceae","Prunus","","",1
45,"Prunus","","Rosaceae","Prunus","","",1
42,"moss (Psilopilum)","Bryophyta","","Psilopilum","","",1
44,"Renoncule glauque","","Ranunculaceae","Ranunculus","","",1
68,"Buttercup","","Ranunculaceae","Ranunculus","","",1
99,"Buttercup","","Ranunculaceae","Ranunculus","","",1
72,"Rumex spp","","Polygonaceae","Rumex","","",1
67,"Salix spp","","Salicaceae","Salix","","",1
68,"Salix spp","","Salicaceae","Salix","","",1
69,"Salix spp","","Salicaceae","Salix","","",1
