site,transect number,transect length (cm),start,stop,cushion sp,cushion cover (cm),dataset code
"Whistler South",3,2000,"1160","1170","Silene_acaulis",,76
"Whistler South",3,2000,"1220","1230","Phlox",,76
"Whistler South",3,2000,"1395","1410","Silene_acaulis",,76
"Whistler South",3,2000,"1530","1550","Silene_acaulis",,76
"Sierra Nevada1",1,5000,"293","309","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"563","568","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"770","787","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"1954","1956","Arenaria_tetraquetra_amabilis",,77
"Valle Nevado",5,5000,"978","1066","Azorella_madreporica",,57
"Sierra Nevada1",1,5000,"2027","2033","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"2683","2691","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"3356","3371","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"3378","3385","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"3398","3411","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"4106","4109","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"4725","4730","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",1,5000,"267","282","Cytisus_galianoi",,77
"Sierra Nevada1",1,5000,"632","728","Cytisus_galianoi",,77
"Sierra Nevada1",1,5000,"867","895","Cytisus_galianoi",,77
"Sierra Nevada1",1,5000,"1095","1153","Cytisus_galianoi",,77
"Sierra Nevada1",1,5000,"3296","3309","Cytisus_galianoi",,77
"Sierra Nevada1",1,5000,"3411","3432","Cytisus_galianoi",,77
"Sierra Nevada1",1,5000,"4740","4753","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"229","336","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"614","629","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"1385","1389","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"1465","1471","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"1521","1530","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"1637","1645","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"2184","2191","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"2602","2609","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"3082","3090","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"3341","3360","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"3403","3419","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",2,5000,"1650","1818","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"1944","2109","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"2208","2240","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"2514","2529","Cytisus_galianoi",,77
"Valle Nevado",5,5000,"1298","1361","Azorella_madreporica",,57
"Sierra Nevada1",2,5000,"2725","2750","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"3528","3539","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"4118","4132","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"4275","4292","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"4363","4395","Cytisus_galianoi",,77
"Sierra Nevada1",2,5000,"4982","5000","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"53","71","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"519","532","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"1128","1138","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"1838","1841","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"2995","3017","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"3302","3313","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"3320","3333","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",3,5000,"319","324","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"1021","1040","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"3094","3141","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"3426","3430","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"4055","4061","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"4565","4578","Cytisus_galianoi",,77
"Sierra Nevada1",3,5000,"4869","4981","Cytisus_galianoi",,77
"Sierra Nevada1",4,2000,"198","212","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",4,2000,"303","311","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",4,2000,"363","370","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",4,2000,"917","931","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",4,2000,"951","958","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",4,2000,"94","141","Cytisus_galianoi",,77
"Sierra Nevada1",4,2000,"480","506","Cytisus_galianoi",,77
"Sierra Nevada1",4,2000,"860","895","Cytisus_galianoi",,77
"Sierra Nevada1",4,2000,"1001","1012","Cytisus_galianoi",,77
"Sierra Nevada1",4,2000,"1058","1109","Cytisus_galianoi",,77
"Valle Nevado",5,5000,"1542","1609","Azorella_madreporica",,57
"Sierra Nevada1",4,2000,"1210","1214","Cytisus_galianoi",,77
"Sierra Nevada1",5,2000,"1163","1172","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",5,2000,"1640","1650","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",5,2000,"171","188","Cytisus_galianoi",,77
"Sierra Nevada1",5,2000,"232","240","Cytisus_galianoi",,77
"Sierra Nevada1",5,2000,"250","261","Cytisus_galianoi",,77
"Sierra Nevada1",5,2000,"1518","1538","Cytisus_galianoi",,77
"Sierra Nevada1",5,2000,"1650","1748","Cytisus_galianoi",,77
"Sierra Nevada1",6,2000,"201","220","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"225","243","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"655","661","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"904","914","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"1382","1385","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"1518","1525","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"1856","1876","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",6,2000,"0","12","Cytisus_galianoi",,77
"Sierra Nevada1",6,2000,"684","695","Cytisus_galianoi",,77
"Sierra Nevada1",6,2000,"1026","1031","Cytisus_galianoi",,77
"Sierra Nevada1",6,2000,"1528","1620","Cytisus_galianoi",,77
"Sierra Nevada1",6,2000,"1668","1687","Cytisus_galianoi",,77
"Sierra Nevada1",6,2000,"1876","1881","Cytisus_galianoi",,77
"Sierra Nevada1",7,2500,"83","102","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"162","182","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"546","555","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"1698","1707","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"1777","1782","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"1889","1898","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"1957","1961","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"2226","2249","Arenaria_tetraquetra_amabilis",,77
"Valle Nevado",5,5000,"1831","1876","Azorella_madreporica",,57
"Sierra Nevada1",7,2500,"2268","2282","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",7,2500,"682","693","Cytisus_galianoi",,77
"Sierra Nevada1",7,2500,"1849","1889","Cytisus_galianoi",,77
"Sierra Nevada1",7,2500,"2333","2367","Cytisus_galianoi",,77
"Sierra Nevada1",7,2500,"2392","2500","Cytisus_galianoi",,77
"Sierra Nevada1",8,2500,"174","181","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"408","429","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"476","480","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"561","568","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"572","578","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"608","611","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"842","852","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"911","932","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"961","970","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"2188","2210","Arenaria_tetraquetra_amabilis",,77
"Sierra Nevada1",8,2500,"1035","1129","Cytisus_galianoi",,77
"Sierra Nevada1",8,2500,"1368","1390","Cytisus_galianoi",,77
"Sierra Nevada1",8,2500,"2287","2325","Cytisus_galianoi",,77
"Sierra Nevada2",1,2500,"577","581","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",1,2500,"21","28","Hormathophila_spinosa",,78
"Sierra Nevada2",1,2500,"1776","1786","Arenaria_pungens",,78
"Sierra Nevada2",2,2500,"438","452","Sideritis_glacialis",,78
"Sierra Nevada2",2,2500,"1245","1266","Hormathophila_spinosa",,78
"Sierra Nevada2",2,2500,"1489","1526","Arenaria_pungens",,78
"Sierra Nevada2",2,2500,"2177","2208","Hormathophila_spinosa",,78
"Sierra Nevada2",2,2500,"2305","2338","Arenaria_pungens",,78
"Sierra Nevada2",3,2500,"132","137","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",3,2500,"446","465","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",3,2500,"820","838","Arenaria_tetraquetra_amabilis",,78
"Valle Nevado",5,5000,"1892","2045","Azorella_madreporica",,57
"Sierra Nevada2",3,2500,"1784","1805","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",3,2500,"19","36","Hormathophila_spinosa",,78
"Sierra Nevada2",3,2500,"1933","1938","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"109","119","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",4,3500,"170","178","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",4,3500,"1143","1151","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",4,3500,"1310","1333","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",4,3500,"1463","1478","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",4,3500,"3115","3123","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",4,3500,"42","69","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"423","483","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"483","494","Sideritis_glacialis",,78
"Sierra Nevada2",4,3500,"985","992","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"1409","1414","Sideritis_glacialis",,78
"Sierra Nevada2",4,3500,"1705","1744","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"2002","2011","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"2462","2480","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"2595","2598","Sideritis_glacialis",,78
"Sierra Nevada2",4,3500,"2704","2711","Sideritis_glacialis",,78
"Sierra Nevada2",4,3500,"2770","2782","Sideritis_glacialis",,78
"Sierra Nevada2",4,3500,"2805","2832","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"2941","2949","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"2998","3044","Hormathophila_spinosa",,78
"Sierra Nevada2",4,3500,"3150","3184","Sideritis_glacialis",,78
"Sierra Nevada2",4,3500,"3315","3328","Hormathophila_spinosa",,78
"Sierra Nevada2",5,2500,"219","224","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",5,2500,"270","286","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",5,2500,"68","91","Hormathophila_spinosa",,78
"Sierra Nevada2",5,2500,"380","404","Hormathophila_spinosa",,78
"Valle Nevado",5,5000,"2498","2529","Azorella_madreporica",,57
"Sierra Nevada2",5,2500,"532","540","Hormathophila_spinosa",,78
"Sierra Nevada2",5,2500,"684","694","Sideritis_glacialis",,78
"Sierra Nevada2",5,2500,"694","720","Hormathophila_spinosa",,78
"Sierra Nevada2",5,2500,"802","808","Arenaria_pungens",,78
"Sierra Nevada2",5,2500,"875","938","Hormathophila_spinosa",,78
"Sierra Nevada2",5,2500,"982","1028","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"560","573","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",6,3500,"579","603","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",6,3500,"1053","1057","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",6,3500,"1905","1923","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",6,3500,"2424","2433","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",6,3500,"59","112","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"165","192","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"234","240","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"319","326","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"340","371","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"460","480","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"502","512","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"830","861","Hormathophila_spinosa",,78
"Sierra Nevada2",6,3500,"1458","1488","Sideritis_glacialis",,78
"Sierra Nevada2",6,3500,"3157","3182","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"222","237","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",7,3500,"1284","1286","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",7,3500,"1315","1319","Arenaria_tetraquetra_amabilis",,78
"Sierra Nevada2",7,3500,"112","143","Arenaria_pungens",,78
"Sierra Nevada2",7,3500,"180","189","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"348","355","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"431","457","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"537","570","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"1720","1746","Sideritis_glacialis",,78
"Valle Nevado",5,5000,"2561","2566","Azorella_madreporica",,57
"Sierra Nevada2",7,3500,"2215","2221","Arenaria_pungens",,78
"Sierra Nevada2",7,3500,"2387","2394","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"2882","2894","Hormathophila_spinosa",,78
"Sierra Nevada2",7,3500,"2994","3003","Hormathophila_spinosa",,78
"Sierra Nevada3",1,4000,"308","322","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"361","364","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"529","536","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"752","755","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"895","900","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"1039","1046","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"1107","1112","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"2420","2424","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"2803","2809","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"3447","3462","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"3806","3810","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"3910","3926","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",1,4000,"46","49","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"661","670","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"1687","1691","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"1857","1864","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"1879","1884","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"2459","2462","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"2678","2688","Plantago_holosteum",,79
"Sierra Nevada3",1,4000,"3155","3159","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"14","19","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"229","234","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"327","333","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"589","597","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"728","736","Arenaria_tetraquetra_amabilis",,79
"Valle Nevado",5,5000,"2574","2600","Azorella_madreporica",,57
"Sierra Nevada3",2,4000,"1623","1625","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"1682","1684","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"2018","2023","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"2353","2360","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"2370","2374","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"2757","2775","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"3814","3835","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"3876","3880","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",2,4000,"110","113","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"255","258","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"491","500","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"561","574","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"915","924","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"1014","1019","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"1128","1135","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"1703","1705","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"1745","1747","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"1797","1807","Plantago_holosteum",,79
"Sierra Nevada3",2,4000,"2122","2130","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"120","139","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"194","203","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"286","295","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"516","523","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"2044","2051","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"2156","2163","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"2800","2818","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"2864","2872","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"2910","2915","Arenaria_tetraquetra_amabilis",,79
"Valle Nevado",5,5000,"2629","2635","Azorella_madreporica",,57
"Sierra Nevada3",3,4000,"3169","3179","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"3435","3440","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"3543","3553","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",3,4000,"797","802","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"822","840","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"975","978","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"1767","1772","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"1825","1829","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"1902","1905","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"2177","2183","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"2636","2643","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"3260","3263","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"3371","3373","Plantago_holosteum",,79
"Sierra Nevada3",3,4000,"3989","3993","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"33","37","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"152","158","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"228","240","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"259","272","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"469","474","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"488","495","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"510","525","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"869","884","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"1486","1505","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"1748","1752","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"1950","1954","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"2002","2007","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"2388","2390","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"2704","2713","Arenaria_tetraquetra_amabilis",,79
"Valle Nevado",5,5000,"2662","2667","Azorella_madreporica",,57
"Sierra Nevada3",4,4000,"2984","2990","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"3027","3048","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"3070","3073","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"3206","3210","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"3960","3968","Arenaria_tetraquetra_amabilis",,79
"Sierra Nevada3",4,4000,"75","80","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"88","96","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"100","110","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"126","132","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"137","147","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"336","341","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"393","404","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"707","715","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"1265","1270","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"1363","1370","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"1671","1676","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"2060","2066","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"2416","2421","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"2978","2981","Plantago_holosteum",,79
"Sierra Nevada3",4,4000,"3594","3605","Plantago_holosteum",,79
